Title,Date,User,Body,Rating
Subway schooling,01/10/2018,MemYesThatsRightMem,"I listen to this podcast on my way to and from class each day. It is entertaining, informative, and has more than once brought me to tears on public transport! I originally hail from Australia and Latino USA has taught me so much about the multicultural society I live in in both NYC and the USA. It is so valuable in today's political climate and I urge everyone to listen and learn and understand! Thanks Maria and team for a great podcast",5
Love this podcast!,01/20/2018,Melissa6500,"In the US in 2018, these stories and voices should be commonplace in the media, but unfortunately, that’s not the case. I love the topics and tone of the show.",5
"Fantastic content as always, but not a fan of the new format",02/05/2018,J.D.P.S.,"I've been listening to Latino USA for years, and I never miss a show. Episodes like the one about abuelas, the one about bodegas, and the one about the death of José de Jesús are among my absolute favorite podcast episodes of all time. So I always recommend the show without hesitation. But I'm not liking the new 2018 format so much. Having only one story per episode rather than multiple pieces on a given theme makes me feel like I'm missing out on shorter yet important and interesting stories (like the one about TPS). I listen from Colombia, so there's no practical way for me to listen to the full show on public radio. So it would be nice if they either offered the full show as a podcast (rather than burying it in the website) as an alternative to the standalone pieces, or if they made good on their promise to put out many stories per week. Thanks!",3
5 Stars!,02/08/2018,jocasoi33,Great show. Incredibly diverse content coming from POC. A huge asset to the culture. Latino representation is a must and this show brings that to us!,5
Great podcast but recycled material,03/06/2018,ashley_natalie,I loved the old structure. I think old stories are being recycled 🙁.,3
Thank you!,03/07/2018,Tabbydel,I love this podcast. It presents Latino issues in a way that are easy to understand and has taught me so much outside of my Mexican American married to a Colombian background. I’d love to see an episode on adoption and Latino families too.,5
Jenny,04/01/2018,jenny then,One of the best podcasts,5
New podcast timeframe,04/02/2018,musicofTexas,My commute is 45 minutes and I really miss the longer set. I am no longer able to listen while I drive and I feel a lot of the topics still need a more in depth conversation.,5
Edgy and relevant,04/12/2018,Tlumonkey,"Latino USA is interesting, edgy, and relevant to our day to day life and worries and politics. It brightens my commute and keeps me linked to my immediate community and the larger people I belong to.",5
Great Podcast!,05/12/2018,MrsVIzquierdo,This podcast does an amazing job of highlighting the social and cultural issues we Latinos experience in America. It gives everyone a taste of ALL latinos and makes our voice heard. Thank you Latino USA! Please keep up the amazing work!,5
Great stories and covers,04/27/2017,Cc107652180,They cover from a wide range of topics which makes me want to keep listening what are they going to cover next. Not boring. Very interesting and informative. I love it!,5
Latino USA Is amazing!!!,04/30/2017,Lucy Carreno,Absolutely love this podcast!,5
Very thought provoking,05/17/2017,Beast1710,"Just discovered podcasts, and needed one where my latino blood can connect too. Glad I found this one.",5
The Most Important Podcast Right Now,05/30/2017,PodcastNerdess,"I heard about Latino USA while listening to ""In the Thick"" and it's my new favorite podcast. It often makes me cry and always makes me think. The show gives incredible insight into the beautiful complexity of Latino culture in the US. It connects me to my Mexican roots, and I frequently call my mom, who also listens, to talk about recent episodes and share the moments that hit us most deeply. Should be required listening for all Americans.",5
Build the wall,06/03/2017,BluerEyedDevil,Build the wall!!!!!,1
Love,07/01/2017,Loni pcfiji group 92,I love this show. It is relevant informative and helps me connect to my culture in new ways. I love hearing stories from successful latinos everywhere it is incredibly inspiring and empowering. I recommend this podcast to everyone,5
I look forward to my morning commute because of Latino USA,07/12/2017,Madgradstudent,"This is one of my favorite podcasts. There's such a diverse range in stories, and even when I read the overview and think I rather not listen to that topic, I tune in because Latino USA manages to present it in such a multi-faceted way. My mind has been opened to a whole new world because of these stories, and I feel that much more connected to a global Latino community. Keep up the excellent work!",5
Thank you,07/25/2017,datduderaul,Latino USA you have kept me in touch with my roots. Thank you and keep up the great work!,5
me encanta,08/09/2017,nickburkaotm,Gracias por este show. I appreciate the wide range of perspectives and stories from the latino community and greater spanish-speaking world. Gracias!,5
I love this podcast!,08/09/2017,Pgrana2,Latino USA allows me to learn about other Latinxs experiences and views. I always look forward to a new episode. You all do a wonderful job covering all sorts of topics.,5
Authentic and timely,08/09/2017,EB No,"Proud supporter of this show. The caliber of this programming is riveting, thought provoking and timely. For some of us who didn't get an opportunity to take Latino studies in college, can now learn about our history in the US through this podcast.For those interested about where Latino issues are in current time- this show is perfect.",5
Love,08/22/2017,MissEducation1230,I look forward to Latino USA and Maria Hinojosa every week. It feels like a home away from home. I laugh at the familiarity I find in their reporting on Latino culture and have cried listening to the deeply intimate portraits they capture on Latino life. All the stars from me!,5
A way to keep connected while expatriated overseas,08/26/2017,Boricua in Mali,I am a Boricua working in Mali for the United Nations. I download Latino USA and save listening for long missions by road to support education programmed across the country. keep up the great reporting!!!,5
