Title,Date,User,Body,Rating 
Awesome podcast,07/07/2016,Good form,My fave,5
This is Fantastic Podcast,07/07/2016,jeffmasters1,"I love this podcast. They discuss race in interesting, insightful ways that I don't hear anywhere else.",5
White tears below,07/07/2016,Collectorofwhitetears,"So many white tears in the reviews below, I would need more than one swimming pool to fill all their tears with.",5
"Calm down, fellow white people...",07/07/2016,Philnick93,"...they aren't trying to attack you. I think this podcast is excellent because they deliver a thorough analysis of what it means to be white, leading to some interesting points. Please don't be so offended and just listen. Race needs to be discussed in order to tackle racism.",5
Excellent,07/08/2016,AppleIsACult,"These are exactly the kinds of conversations we need to be having. The 'whiteness' episode was particularly interesting. The backlash in the reviews here is to be expected, but maybe more conversations like these will chip away at the hate.",4
Nerve Struck! Keep it Coming.,07/08/2016,Pearlkabra,"Whoa, this show is pretty benign as far as what could be said about race in America.",5
Buzzwords galore,07/08/2016,Justin_ham,"I had a bad feeling about this show, but I decided to give it an open-minded try. After listening to two full episodes, I can say that it has confirmed all my suspicions. Diatribe & racial divisiveness all under the guise of progressivism -- big words but little substance. These types of issues/ideas ARE important to discuss, but NPR has entirely missed the mark here.",1
Just what I've been seeking,07/09/2016,Talimander,"I'm so glad CodeSwitch team finally have their own podcast. Particularly as a white person, I find the hosts and guests to be informative and balanced. Am I in agreement with everything said? No. Neither would I expect or want to be. I'm seeking something more--thoughtful insights, wit, new perspectives--and I'm finding that with these episodes.",4
Refreshing and Smart.,07/10/2016,jessica.d.oliveira,"I've become obsessed with this podcast, and can't stop talking about it with friends and coworkers. Thank you for the research you do, and the time you spend bringing up the concerns on the hearts and minds of people of color in radio. I look forward to future seasons and want you all to win!",5
Great Podcast,07/10/2016,LaurAlyBee,"I was so excited when I heard the buzz around this podcast on NPR. I was not disappointed. Great conversations! Interesting, informative, and unique.",5
Possible game changer,07/10/2016,l.Ellison,"It's taking a moment for this podcast to find its feet--understandably so, it only just began. A few episodes have had little to add to the conversation about race in the US, others have been interesting but still mostly regurgitating ideas that can be easily found elsewhere.",5
Just listen,07/10/2016,Reneegaudetdesigns,I am learning so much. Thank you all for your time and efforts to put forth this needed podcast.,5
"We are all colored, but does it matter?",07/11/2016,Young bob 37,"From what I know, every physical body has color regardless of race. Here are some questions I would like to ask the journalists of this podcast. Can you tell what are the different races of the human soul? And if we have souls and there is a creator as in God who created us, does God then identify us according to race? I say that if the creator sees me for who I am then why should I not see myself or others that way?",1
"Great show, doing important, difficult work.",07/11/2016,xtianrut,Code Switch is an intelligent and nuanced show about the often-difficult subject of race in America. The hosts and guests are consistently excellent. Great work all-around.,5
"Interesting, but...",06/26/2016,Dhregs,"It's a pretty good show, but some of the episodes, as well as little moments in each episode, just make me roll my eyes.",3
Whites don't like 🤔,06/26/2016,Topoftheworld1901,"Code switch coming to NPR is like 2015-16s baby- if that makes sense! The hosts are touching topics I think about, come across on the news perhaps, or deal with in my day to day.",5
So happy this conversation is happening,06/26/2016,Cguido28,"I am so happy that npr has something of their usual quality to add to the conversation about race. Amazing hosts, great blog transformed into a fabulous podcast. Ballsy and enlightening",5
Horribly racist,06/27/2016,JTaaa,"I'm sick of these ""discussions"" on race and ""whiteness"" that are one-sided. That's a lecture not a discussion. Don't tell me what I think-ask me what I think.",1
Racist,06/27/2016,Singram9988,"Very disappointed, this podcast is racist again whites people. A bunch of non white people talking about what it's like to be white. Saying non whites don't go to national parks, obviously you have never been to Yellowstone!!!",1
Meh,06/27/2016,Under20andlistening,"First I would like to start by saying the podcast has little content, and no storytelling. And while I enjoy their topic and feel they made some valid points they seem to focus solely on faults/differences of white people. Making it feel less of an attempt for racial equality, more like a rant or even dangerous propaganda.",2
What Public Radio Should Be,06/27/2016,bemob42,"Smart, well-produced conversations on important topics with great interviewees. I hope that some of the defensive one-star “we're post-racial, stop trying to make me feel guilty for being white” reviewers will stick with the show and see how much we can learn. Public radio should be educating the public for more informed civic engagement; this show is absolutely doing that. Thank you!",5
Poorly designed podcast,06/27/2016,Emi+nem,I tried really hard for awhile to listen to this podcast but I couldn't get into it,1
Awesome podcast,06/28/2016,Maddie r w,"People saying this is racist or giving it 1 star, you guys have a lot to unpack about racism obviously (as do we all). Maybe try to listen from the vantage that their points are valid, and see where that takes you. Smart and accessible. From, a podcast addict and white person.",5
Nonsense,06/29/2016,Landong,They know nothing of the real world. They fight racism by being racist (the non-white privilege).,1
Amazing,06/29/2016,Another person here,"I have been waiting for this for so long. White people who are sad and hurt, don't be. It's not designed to make you feel guilty. Race is just a reality for many of us. And we need space to think and discuss about it.",5
A lot of the reviews are why we need a podcast like this,06/29/2016,Laurita B.,The fact that so many people aren't comfortable listen to a podcast like this is exactly why you wanted to continue to do it. Thank you for bringing on multiple people to discuss their experiences in relation to personal history and current politics. I will continue to listen so that I stay open to other perspectives and experiences different from my own.,5
So necessary,06/29/2016,Jdmen,Thoughtfully considered topics and discussions. Really well done and important to our times.,5
"Thought provoking, hasn't quite found its voice.",06/29/2016,Teddyboyforever,"First of all, I like how many peoples button's this is pressing. That means they're on to something. Uncomfortable conversations are good. I don't know if they've quite hit they're stride, but it's early yet. And yes, people will get very wadded up over this stuff, big deal- keep going!",4
"Great start, don't mind the trolls.",06/30/2016,Cichor,"Actual listener here. I appreciate your approach with the first episode on whiteness. I first heard of the host on Another Round so I knew he would be great! Thank you for covering some Asian-American issues, I'd like more on the model minority myth. Especially since a lot of times AA like to keep their head down on issues of race and racism.",5
Interesting topics,07/01/2016,Lfreeman00,"Wow there is a lot of anger on here that is completely uncalled for. This podcast's discussion about whiteness was just that - a discussion. No white-people-bashing at all. But people's anger over this podcast is exactly what the hosts were talking about; It is hard to talk about the American white identity because people don't have the tools to do it. We as a country have never learned how. People either ignore it or get really defensive. Anyways, the podcast discusses interesting topics in a casual tone. I found that it sparked discussions in my own life...and, yes, it made me think about my own white identity...but I wasn't angry about it.",4
Rep sweats was on point,07/01/2016,Mel Nuni,"That episode was the type of topics I thought the podcast was going to be focused on, good one!",4
Reductive and tired examination,07/01/2016,Mechblue,The topic is interesting and the production quality is high but the content is weak. Simplistic views of large groups of people based on their skin color neither elucidates nor gives us a path forward to make the world a better place. If the call for social justice consists primarily of feeling guilty for being born with a certain color skin don't expect it to be answered by many.,2
Interesting cultural journalism,07/01/2016,westontt,"I see this more in the realm of an intelligent discussion about culture - and pop cultuer - with a focus on the ways we categorize ourselves and others. Still early to tell how this will endure. BTW, I'm a white guy and never felt targeted or unfairly represented in any of the episodes.",3
Doesn't finish well,07/02/2016,Sleevesmcfly,"At the time of this review, there are 6 episodes out and I've listened to them all. This podcast does s great job of raising questions, but falls short of answering them. However, I do think that this show is a step in the right direction for representing people of color on public radio.",4
White people are the worst.,06/19/2016,eandonova,"Are you white? Do you hate yourself? Are you perpetually apologizing for being born white? You should be. If you're not always apologizing for the great privilege of being born white, you're a horrible person. It is impossible to care about racism while white without feeling ashamed of the great shame of being born white. Never mind that you have absolutely no control over being born white. Apologize, you're an oppressor. Do NOT, whatever you do, say that a person of color talking about your whiteness might be wrong. You cannot talk about people of color, but you better be open to listening to their life stories. Ugh. Get out of here. Such dishonest discourse.",1
"Yes, please",06/19/2016,Pnwfan,"I have been waiting for this for years! A dedicated space for the amazing Code Switch team to explore race, culture, politics and the intersectionality of modern American life. Yes, whiteness should be discussed explicitly. Yes, as a young white lady, I needed to hear the different impact that Muhammad Ali had in communities of color. And yes, raising up queer voices of color is essential for understanding and healing after Orlando.",5
Promising but awkward,06/20/2016,Roachie D.,"Premise & reporters are good, but show doesn't seem to have its footing yet.

Also, a podcast about disenfranchised voices being sponsored by Air BnB seems a bit tone-deaf and super awkward to listen to, IMHO.",4
Awful waste of time.,06/20/2016,Khanal13,Awful show. They are trying to find racism or connection where there is not. They need to do their research right and come with an unbiased point of view,1
Amazing,06/21/2016,A friend like them,"I love how it discuses the
Origin of stereotypes because of the discussion of POC in The outdoors I was introduced to my all time favorite video the black hiker.",5
More crying,06/21/2016,Cloud father,From people who want everybody to share the exact same ideology,1
Oh god this podcast,06/21/2016,Youcandobetterbuzzfeed223,"Content from NPR has been getting worse for a few years now but this sets a new low. Code Switch examines race in America with with such a microscope that the podcast could be passed off as a parody of NPR. Was told it would make me laugh, and it would make me think critically about race. Didn't expect it go have me laugh at their critical thinking on race.",1
Good beginner conversations,06/22/2016,u3drive,"Race is uncomfortable to talk about. These discussions are respectful, approachable and give appropriate steps for action. The panel is diverse and so are the topics. It's not in depth on many topics, which I'm sure annoys people with more advanced understanding. But I would point people here for a good starting point for racial conversations. The basics are hard to get right and I think this podcast does an excellent job.",5
Loved it!,06/22/2016,Cedarhillmom,Great shows! Don't know what the others are talking about. But anyway. Awesome show from an African American married (18 years and counting) and mom of 4. Keep on...Keeping on...Awesome!,5
Very engaging,06/22/2016,Donquay,"Academic, yet relatable. I enjoy the frankness which the hosts dissects and investigates beliefs and ideas often taken for granted as fact",5
This is an important conversation...,06/23/2016,AMCinDMV,"and we need to listen. 30's white female here - with all of the nasty reviews on here from Caucasian people, I feel as though that information is relevant. Guess what - there is a lot of pervasive racism in this country that white people never even see. That doesn't mean it isn't real or isn't having an impact on people's lives - it means it's way past time to pay attention. I really enjoy this show - I'm learning a great deal in an approachable, conversational style. Keep it coming, Code Switch.",4
A Must Listen!,06/23/2016,Hannah_is_a_palindrome,"I never write reviews, but after reading through a bunch of negative ones felt compelled to urge everyone to listen to this podcast yourself before making a decision. As an academic, I think this podcast is extraordinarily well done: open-minded, constructive, thorough, and respectful. As a human being, I think this podcast adds an essential element to the contemporary conversation surrounding racial, ethnic, sexual, gendered, and religious equality and mutual understanding. The discourse of whiteness is a fascinating and complex one, and this podcast is a stimulating means of exhorting us to question our underlying assumptions and unconscious biases.",5
Reverse Racism is real.,06/23/2016,screenbetween,Don't be shamed because of the color of your skin.,1
Wow,06/23/2016,Obamination,I can sum the first episode up in one word... Garbage. Don't waste your time,1
buh-bye,06/23/2016,cb_abq,More whiney NPR victim culture here.,1
Love the perspective,06/23/2016,Junoescareme,"As a white woman, I really enjoy this podcast. It is really interesting for me to hear issues explored that sometimes I have never considered. Even when it is an issue I am aware of, I feel like I'm getting a view of the issue from the inside. I always enjoy learning about other people's experiences and perspectives, and I appreciate how that is done by Code Switch.",5
Should be removed from NPR,06/24/2016,5 Star Reporter,Title says it all.,1
Code Switch has Saved NPR from Itself,06/24/2016,Lilysea,"The earnest white liberalness of NPR getting you down? Codeswitch has saved the day. Smart, refreshingly honest, real talk about race and culture in US America. Thank you so much, Code Switch team. You are awesome in all the ways.",5
Good show!,06/24/2016,MikeRT10,"A nice weekly update on race in America while we wait for the return of Our National Conversation About Conversations About Race! I find the podcast informative as it draws my attention to things in the news and pop culture that I might have otherwise ignored or missed the nuances of. Well produced and engaging as I've come to expect from NPR,",5
Must listen!,06/25/2016,perspicaciousfox,"Thoughtful, interesting and sagacious dialogue on race in mainstream that has come at an optimal time. If you're white and want to peel back the layers of white priviledge, this is an excellent show for that. Insightful perspective by a smooth host. I just finished one episode and will eagerly devour more!",5
Thank you!,06/13/2016,sphe96,Thank you for creating a space for a different voice! Your podcasts are challenging ang thought provoking.,5
love code switch.,06/13/2016,kimbrlymay,"code switch is one of my favorite wings of npr. as a white teacher who has spent 15 years teaching at a super diverse school, I feel like they address issues I see every day that I never even knew existed growing up in upper class suburbia. I feel like a lot of issues they deal with are very real and it's great to see them not being ignored.",5
Imperfect but essential,06/13/2016,Mose__,"Anyone who dares to talk about race, identity politics, social issues, and the like had better be ready to hear a lot of criticisms, coherent and otherwise. For example, anyone laying claim to a fraction of a definition of blackness will catch flak from others for whom the experience of blackness (or whiteness/non-blackness) differs. Codeswitch dares to talk about these issues. No one's ever going to ""get it right"" because the words that comprise much of the subject refer to wildly different experiences among the listeners.",5
Happy to listen to it,06/14/2016,elshaman,"I am glad to hear this conversation going on. It is in our discomfort that we advance a discussion that has been LONG overdue. Race, racism, whiteness, Latinos, language, merit and privilege are things that as ethnic minorities and majorities we do not come to grips with in any meaningful way. I will say that I hope that they can refine their messages a little better but it's an important start and we should all be able to acknowledge that we are more ready to fall into our stereotypes and assumptions instead of constructive and difficult debates.",5
Interesting,06/14/2016,Funny & Addicting,I don't know why other reviews are being so harsh. I'm white and enjoy hearing from people of color about things I may not have otherwise thought about. It's a well produced podcast from NPR. I've really liked the 2 episodes I've heard so far. Great job!,5
Pretty good so far!,06/15/2016,Blirwin,It may be unfair to compare it to a show like Embedded or Invisibilia - wonder how the budget of this show compares to other shows NPR has rolled out lately. I really hope this show gets plenty of attention from NPR and continues to improve.,3
Great Courageous Conversations,06/15/2016,NetflixUser827364,"The first podcast I've heard that addresses the topics of their podcasts with a critical lens, taking white privilege into account. A great podcast to listen to if you want to challenge yourself and broaden your tool box.",5
AMAZING,06/15/2016,Girl on a budget,I'm white and I love this podcast. Be open minded and accept that talking about race can be uncomfortable but that's what this podcast is about. It takes a lot of discomfort and courage to look deep into your life and the system you live in to see the balance of power and privilege. Give it a chance.,5
Push through your discomfort,06/16/2016,Team Izzo,"I'm surprised, though I shouldn't be, at the negative reviews. I think this Podcast is wonderful in that it talks about race unapologetically and about many different groups. Yes, I know most people don't want to talk about race. We were taught not to. But we NEED to which makes this podcast very timely and important. Don't be behind the curve by avoiding talk about race or worse- demonizing it.",5
Not worth the time,06/16/2016,Reverend Prof,"Whenever NPR debuts a new podcast, I at least listen to the first few episodes. With so many quality shows out there, there just isn't enough time in my day for this one. Some of the hosts speak so quickly it is hard to follow. The topics come across as opinionated rants rather than well-researched point of views. I also find it quite disappointing to hear race addressed with such clunky stereotypes in a podcast that is supposedly an intellectual conversation. For me it is borderline comical that the phrase ""persons of color"" is en vogue in public discourse as if ""white"" somehow presupposes some absence of any color. I also think it is lame that the term ""brown"" is being used in this podcast for all non-black minorities. It would never have dawned on me to label Koreans as ""brown"" and to think that minorities don't like the outdoors until this podcast put those ideas in my mind. I will be unsubscribing from this one.",1
Excellent,06/16/2016,TokenBlackGril,I've been looking foreward to this podcast since it was first annouced and I haven't be dissapointed. Thoughtful coverage of timely issues from a diverse persepective. I always look forward to the next episode.,5
thanks,06/16/2016,tuttlebuttle,for the show,5
Good podcast,06/16/2016,SooBooBooSoo,"I learn a lot from this podcast and enjoy listening to it. The first podcast about whiteness was thought-provoking and pushed me beyond my current understanding of the topic. I'm partway through the podcast about the Orlando shooting. The attack is tragic along so many dimensions. In the media to which I am exposed, the fact that most of the victims were Latino has been mentioned but almost as if in passing. This has been one more level of pain on top of so many others. I appreciate you highlighting this aspect of the tragedy and helping me understand more about it. Thank you.",5
Interesting,06/16/2016,Marked Twain,"Actually a pretty interesting listen - it took them forever to actually start up the podcasts. Sadly lots of negative reviewers for a podcast about non-whites talking about race…not surprised to see that when white identity is starting to be a conscious thing as the minority share of the country increases and pushes whiteness, eventually, into one of many types of people rather than the absolute clear majority. Keep going on and improving! I doubt most of the negative reviewers really listened to this all that much for an honest review.",5
Whites need not apply,06/17/2016,Eric the Stoic,"Yet another NPR outlet for shallow liberal ideas. The underlying theme is ""if you are white, you just don't get it"".
I like the concept of the show, but was disappointed with the lack of intellectual rigor. The content is something you'd find at Oberlin or Sarah Lawrence.",1
"Great potential, lacking execution.",06/17/2016,brobinsonx,This podcast has the ingredients necessary to produce a home run. Unfortunately it is hosted by unsophisticated millennials who either lack appropriate life experience or are being filtered by a politically correct NPR corporation. I will soon unsubscribe if they do not dig into more juicy content.,1
Important but without focus,06/18/2016,krs617,"I have mixed feelings towards this show. I think the topics are important but I haven't found the insights particularly engaging or original. Granted, I'm in an an academic community, so these concepts are pretty well-trod. On the other hand, if this show is trying to communicate to people other than people ""like me"" (e.g., progressive NPR-ites), it seems that they are failing based on the reviews on this page. There is a great chasm in this country between two PC mainstreams: the race-aware, race-sensitive and the ostensible ""color blind"" majority. This show does nothing to bridge that chasm, but only to highlight it. I think other shows have dealth with this subject matter in a way that provokes less instinctually defensive reactions, which is maybe the key to attracting and keeping listeners?",3
Great show,06/18/2016,Bearfkr,Great show!,5
One of my favorite new podcasts,06/18/2016,Tifa6513,"I am really surprised by the negative reviews. This is insightful, provocative, important stuff. I think they are doing a great job and I am hungry for more episodes.",5
"Well, it was a good try...",06/19/2016,Ed Hominem,"I get what these people are trying to do, and I understand that they have the best intentions, but it seems like they are mired down in acceptable language and popular (mostly) leftist ideas.",2
Was a fan until Ep 2,06/09/2016,aspen856,"Was an interesting idea for a podcast... Until episode 2. I feel many of their tangents and inputs are quite out of the scope of what the main theme could be focused on. ""You can't play soccer so you are racist against Latinos"" but that would also mean no cricket, no football, no frisbee, no GAA, etc...?",2
Don't bother...,06/09/2016,DannyP1224568,"The presenters are manic and need to slow down. Their voices gave me anxiety. The substance is not there yet. Unless the show changes drastically, I won't be listening.",1
Race is a hard topic!,06/10/2016,Mattatakiss,"I'm a white male and I was pretty excited to listen to this podcast to learn about my race and others and how it impacts society and the culture behind it. I never thought I see it be so well put to not be ""racist"" like they are just disgusting and find certain things interesting and compare each other's thoughts.",4
Should have Tim Wise as a guest or host,06/10/2016,BKbrah17,"Would give tremendous perspective on being a white ally, understanding white privilege and how to make actionable changes towards abolishing institutionalized racism.",1
Not a fan,06/10/2016,Arezee89,Poorly executed. Hosts offer superficial perceptions and commentary on the complex issues of race. I listened to the episode about whiteness and I can say for certain that I will not be tuning back in.,1
Growing Pains . . . ?,06/10/2016,jspeyton,"I really wanted to be able to say that the NPR-haters, political wingnuts, and white folks who can't stand a story that doesn't end with them being god's gift to the planet are all wrong about this podcast and are just looking for something to dislike. But . . . that first episode was really not very good.",3
Welcome and needed!!,06/10/2016,ftssss,"Thanks for this needed addition to the cadre of informative podcasts! Sensitive topics to be sure,but much needed discussion.",4
Boring and racist.,06/10/2016,KJimmy179,Racist and boring. Doesn't deserve to continue being a podcast.,1
Surprise! White people hate when they're not the center of the conversation,06/10/2016,YoYemiO,"NPR is seen is the bastion of progression, and it's no surprise there are people angry that there's a conversation that attempts to be more inclusive. I love code switch; I love the conversations. I'm learning and listening and enjoying this podcast. There 1 star reviews are a constant reminder of how unnervingly common and acceptable being closed minded is. I've yet to hear anything ""racist"" or prejudiced (which is actually the term to use) in this podcast.",5
Check it out yourself,06/10/2016,Muzic80,CodeSwitch proves itself right with the vitriol in these reviews. It's mostly white people griping about a dissection of white people—proving that you're uncomfortable having these conversations and proving that CodeSwitch and open discussions about race matter and should be had. Actually listen to the podcast before you just read the description and succumb to your immediate and most narrow-minded instincts.,5
Too shallow!!,06/10/2016,amishaofficialx,"I was so hopeful about this podcast, but after listening to it I am disappointed... There is no depth, just simple conversations that we've all had/heard before.",1
These conversations need to be had,06/10/2016,Bam La Brujita,Period,4
Been a long time coming,06/11/2016,Instahappy3,I've been eagerly awaiting this podcast since I first discovered the blog. So far so so good. I've enjoyed the first three episodes and will continue to listen.,5
Favorite new podcast,06/11/2016,Cuteslug,"Really surprised to see negative ratings. Three episodes in, I think the podcast does a great job of discussing the complexities of race and its intersections. Good guests too! My favorite podcast dealing w race.",5
Can we talk,06/12/2016,young marqius,About how racist this podcast is,1
Uuuuhm.....,06/12/2016,Aprilduggie,"I am a white millennial female and feel pretty beyond skin color and have always felt that way. This podcast makes me feel like I should apologize for something?? I 100% support any and all efforts to create a more equal society, change legislator and change old left over racist mindsets.",1
X,06/12/2016,Canada goose 2.0,"Outstanding. So excited this podcast is happening. Gobbled up the first three episodes in no time. Essential listening, especially if you are white (like me) in this country.",5
Talking about talking about whiteness?,06/12/2016,Krogals1,"Hey, I'm only one episode deep, but first ep was frustrating! I feel like they were talking about talking about whiteness rather than actually talking about whiteness. The message was pretty convoluted. Hoping future eps are more focused!",3
Whoa,06/13/2016,0hEugene,"I'm a white woman, and I do not agree with the reviews that are no doubt above and below mine. Leaving a negative review because this is not the perspective you want to hear is so 'white privilege' that it's almost comical. I am in no way pained to hear a conversation about race that excludes me from it. It's about time we all took a breath and really listened to each other.",5
Love the show,06/13/2016,Camila9696,This is a podcast that needed to be created. I love the combination of people working on this production and bringing light to many issues that people tend to ignore. I would love to hear an episode on hair how that plays into race and stereotypes. Thank you so much for this podcast! I highly recommend it to any listener. These are issues that need to be discussed.,5
✊🏾Refreshing & Hosts of Podcast are great.,06/05/2016,Sweet Hibiscus,Enjoyed the first episode. Looking forward to the next episode.,5
Great start,06/05/2016,secoles,"I have only listened to the first episode so far, and I thought it was well thought out and made some great points. The transition to the ads was a bit awkward, but I am sure as they do more that will get better.",4
Not Even Close,06/06/2016,Jaber C,"A poor attempt to instill guilt in white people. Race and ethnicity is a fascinating subject (even for white people), but they fail to mention anything remotely interesting about it. Nothing but the standard hate yourself, white privileged, guilt ridden drivel.",1
Really good stuff,06/06/2016,Holly41wood,"Just listened to the first episode and it exceeded my expectations. Those two professors you ad on the first ep ruled. Keep it up with the really interesting stuff, guys! I want to hear all about and from Ta-Nehisi Coates, bell hooks, John McWhorter, and all the other writers you mentioned, too. I want to hear about navigating the world as a black woman vs. a white woman. I want to hear about President Obama's code switching modes of speech. This has really great potential.",5
LOVE IT!!!,06/06/2016,ERAY Comstock,"So glad you all are having this conversation. And that is the way I listened to the podcast, as a conversation. There are no simple answers but there is so much to talk about and discover about ourselves no matter what our race. Please ignore the unhelpful negative comments and keep going.",5
Oh hey lookit that,06/06/2016,izi_sbk,NPR's new show where journalists of color talk about race is divisive and split between 1 and 5 star reviews! WHO WOULDA THOUGHT!,5
Let's talk about talking about race,06/06/2016,Thecreamofsumyoungguy,"I was open to this and came into the first episode willing to learn (disclosure: I'm a white male). They touched very few issues of whiteness and when they did only discussed them briefly. The entire episode was them talking about TALKING ABOUT whiteness and how difficult it can be to those who are white. Okay I'm ready, can you please talk about it now rather than dance around the subject for 35 mins? My only take away from the first episode was that white people have a hard time talking about whiteness; but apparently, so do these hosts.",2
Everyone who panned this...,06/07/2016,Hellawont,"Was not ready for the conversation. These reviews look like trashy YouTube comments. As a ""woke"" white man and former diaspora studies student, this is a good crash course into understanding whiteness through a lens that isn't mine. All this negativity is from people who still don't understand this concept, so please consider listening before you decide. If you can't handle ""the invisible knapsack,"" then you all won't handle what's to come.",5
You must want to care,06/07/2016,CKR114114224,"This podcast is aimed toward those interested in thinking critically about race and/in America. The people leaving low reviews aren't ready:interested:open to this kind of reflection. If you are eager to become a better, more informed, and aware citizen of a racially charged US - tune in!",5
Necessary,06/07/2016,morganfitzp,"1 Star = Defensive.
5 Stars = Cheerleader.

And this is worth applauding because we all need to be talking about this, especially those of us who don't want to. So set your stars aside and listen.",4
This show is garbage,06/07/2016,i'm not telling you my name,"Unoriginal, pandering nonsense that's all merely speculation. What has the world come to when this crap can be considered good radio?",1
Whiteness? Ok sure.,06/07/2016,ElizaGrass,"So, listening to two people of color tell you what it's like to be white, is exactly as un-entertaining as it sounds. As someone who is half Japanese but is ""lucky enough"" to be considered white by the general population, this show so far is ridiculous. The article they continue to reference, ""Unpacking the Invisible Knapsack"" is not current enough to use as a reference in a research paper today, yet it is a cornerstone in this podcast. The authors of this show must think that all white people have yachts and summer homes in wine country, because all of the white privilege indicators seem to line up with the lives of politicians' sons. Do yourself a favor and just Google ""stuff white people like"", it's funnier and less nauseating.",1
Cliche,06/07/2016,Dwight Kurt Shrute 1,"Not surprising that college professors would talk about whiteness. Why is their no discussion of why ""white"" is the only box you can click at schools, colleges or the federal government. Instead of your ethnic background like German American. You like the divide to be continued. You are not unbiased when you teach. Why not teach a class on how to value all our backgrounds and work together instead of continually hammering the same drums and dividing us further.",1
complete love!,06/07/2016,incarnations,"i love the attitude of inquiry, the subject matter, and the personalities of both demby and marisol combined. with the promise of the preview and the delivery of the first episode, this is what i want to be hearing! yay!!!",5
Comments Exemplify Topic of Podcast,06/08/2016,sss320sss320,"I thought this podcast was really interesting and touched on a topic that really needs to be discussed but usually is not. They took a tricky subject and were able to explore it in an honest way. As a white person this podcast made me uncomfortable at times, but thats a GOOD thing. I think a lot of the negative reviews come from people who can't embrace that uncomfortableness. This dilemma is exactly what this podcast touches on and it's so important to explore. It's really interesting how the topic of this podcast is exemplified so well in the reviews section.",5
Awful,06/08/2016,Ark-and-spark,I couldn't even finish the first episode. You can do much better than this. This is a very lame attempt to make people feel bad about being white. You should be ashamed NPR.,1
Racist generalizations,06/08/2016,Average White American,If a panel of white people wanted to talk about what it meant to be black in America would that be tolerated.,1
Boring and biased,06/08/2016,Troat,Overall a waste of time.,1
Awesome,06/09/2016,kzhang88,"So far I love it. I'm so glad NPR is tackling these issues that many of us have experienced our whole lives in a smart, approachable way. I only wish this podcast existed while I was growing up.",5
Made For You and Me,06/09/2016,Friar Francis,"I just listened to the “Made for You and Me” episode. It was amazing! I am a brown person who loves the outdoors and I can relate so much to the experiences of the people described on the show. I was so glad that this episode presented our country’s history of exclusionary laws in a clear manner and tied them to usage of outdoor spaces by people of color. Jim Crow laws, housing restrictions and the numerous other exclusionary practices that endured well into the 20th century are areas that deserve journalistic exploration. It is my sincere hope that topics like this will be better understood in the future. Airing quality shows like this that tie current topics with their historical context can only accelerate understanding. I, for one, was inspired by this episode.",5
Funny and insightful!!!,06/03/2016,Brobzerz,Great stuff NPR!,5
Stoked!,06/03/2016,K. Foxxx,Can't wait for more episodes! Thanks NPR for addressing real and relevant cultural issues!,5
What's the purpose of this?,06/03/2016,Trash flavored trash,This doesn't seem worth brain time.,1
Timely,06/03/2016,Dekooning,Very much enjoying the podcast so far especially since About Race is on hiatus.,5
Wow,06/03/2016,Mehvash,"That wow is on multiple levels. First wow for all the way harsh reviews. The first episode wasn't by any means perfect, but I liked that they chose an uncomfortable subject and spoke to a variety of individuals. Race is never easy to talk about, but I liked the approach they took to open the door to future conversations. You can't talk about everything in one podcast so I would expect that future episodes would tackle some of the things others thought were missing. I really enjoyed listening to this and it made me really think about privilege I experienced based on my own ethnicity and race identity. I look forward to the next conversation and am excited to see how this show evolves.",3
Terrible.,06/03/2016,Yo mama's cooking school,What a terrible podcast. In really hoped it would be good but it's just academic gibberish. Can we for once have a genuine conversation a of an important topic? Disappointed. Delete,1
Good Start,06/03/2016,Bizzle9,"I liked the first episode -- I'm looking forward to hearing the crew come up with more thought provoking takes on race (perhaps beyond the academic, critical studies approach). And one thing -- I can tell Gene Demby is a really smart guy, but he talks waaaaayy too fast. I found myself missing things he was saying at times. Maybe slow down a little? That's all ;)",4
Could have been so much better,06/04/2016,Stevenhyde,I think this show can be very valuable for society but thus far it fails to reach its potential. Could have done so much more.,2
I'm already distrusting and giving the side-eye,06/04/2016,L'Erin A.,Any show about race that starts by centering whiteness is not worth my time or energy. It seems more about educating white people than being a place for POC to really address the issues at hand.,2
Not as Benign as they thing,06/04/2016,Kevin2728,Fail to recognize their own prejudices,1
First episode,06/04/2016,Mozlvr,"The first episode is a largely a group of non- whites, telling white people what it means to be white. Frankly, I'm sick of non-whites telling me what my life experience is. I can refute many of the ""experiences"" they say whites have/don't have. If I were to address my personal experiences and those of family and friends in regard to being white, this post would be too long to read. As goes with race and the double standards skewed against whites, I am constantly reminded I cannot know their struggles because I am not their race. However, I'd like to point out, non-whites cannot dictate to me, my struggles because they are not my race. Why does no one ever address this?",1
A much needed podcast,06/04/2016,Sary1234,Excellent podcast that brings lots of different voices in.,5
Anecdotal garbage,06/04/2016,MdWwDm312,No real analysis or science or icky things like numbers or statistics. Why do that when we can just talk about our lived experiences and avoid any actual work? Typical identity politics dogma.,1
If it makes you uncomfortable you need to listen to it more!,06/04/2016,Murbles1,Excellent work! Glad someone is willing to explore race rather than squeeze out cliques that end with a pat answer. Keep going!,5
One sided,06/05/2016,Akguy90712345,One sided and not inclusive in arguments,1
