Title,Date,User,Body,Rating
One sided. Why do we only report on negative??,04/01/2019,Big D1320,"I thought NPR out of all sources would be unbiased, but after news story after news story of only saying how bad Trump is and never reporting on any good he does bothers me. He obviously doing is something right is he was elected. I wish I could go back in time when the news reports the stories and I get to decide what to think.",1
Next best thing,03/14/2019,PeaceLover08,The next best thing to a Morning Edition Podcast,5
"Top-Notch, Digestible Journalism",03/14/2019,Cococo8455,"If you’re looking for a quick (10-15min) collection of daily headlines with short background and importance discussions, then you’ve found the right podcast. A broader and less prescriptive complement to NYT’s “The Daily,” NPR’s “Up First” blends their standard journalism with slight personality or narrative direction provided by the hosts; it’s a solid product.",4
Go to,03/15/2019,LumpyGolf,Love this podcast! It has become my go to way to the day. The Daily does a deep dive in a story. This podcast give me a broad look at the news,5
Mara Liasson has no place on NPR,03/15/2019,tr..........,Mara Liasson consistently interjects her personal interpretations and biases into her reporting which is utterly inappropriate but also inconsistent with the fact based impartial reporting I expect from NPR. She should stick with her primary stint at Fox where lies and misinformation are acceptable and rewarded.,1
Perfect bite-sized information,03/16/2019,Alex from Wyoming,Perfect length to start off the morning with an informed outlook. I like that they show a bit of the hosts' personalities too.,5
Every. Single. Morning.,03/16/2019,JHKeeso,First thing I turn on when I wake up. Listen through the NPROne app.,5
Great podcast except...,03/20/2019,tom the hoople,"This is an example of timely and insightful journalism at its finest - except when Steve Inskeep is on.... then we are all subjected his leading questions, disdain for anything HE thinks is not right, and his churlishness. But we he is not on - absolutely FANTASTIC!",3
My favorite morning routine,03/21/2019,podisreal,"This is the best daily news podcast I’ve found. It’s short and to the point, and always leaves me feeling more informed about what’s going on in the world today without being overwhelming.",5
Nice format with interesting news! Would be excellent if not over always trump negative!,03/21/2019,clearcam,Very big negative bias against anything Trump!,2
Biased,03/21/2019,Tugger252,"The editorial choices show the bias in this publicly podcast

They continue to pretend they aren’t though",1
Good quick newsy podcast,03/21/2019,03nda13,The hosts take a couple of stories and discuss them. I like this format. What I dislike is the theme music. It sounds like someone is just banging on the electronic keyboard. It’s jarring. Wish they would revamp the music.,3
Fast talking,03/21/2019,GatorGert,"I don’t know when this started or why, but recently the podcast has sped up. I thought it was an error but it has persisted. It is just a tad too fast for my comfort level and there isn’t a way to correct it. FIX THIS.",5
Leftist lies,03/22/2019,kismyanthia,"Lefties, pull your head out and stop listening to crap like this",1
Completely Biased,03/22/2019,Juiceman2034,"Wish I could get news without having to hear ""reporters"" clearly express their opinons instead of facts on every subject, far left jokers. We get it, you hate everything trump. What a joke....",1
Can’t start the day without it,03/24/2019,writinginpencil,This is the perfect way to be aware of news without becoming overwhelmed,5
NPR is not bipartisan.,03/25/2019,schif8,This morning review was gross. I am upset with NPR. They could not just report the news. Had to try and spin this report as far left as they could. Just report the news please. You are not on either side.,1
Biased media again...,03/25/2019,Nrtown8,I really like the idea of a short daily NEWS brief but some of the main corespondents clearly let their political views show. This is the second time I’ve downloaded then unsubscribed over the past few years of trying to listen.,3
Not an objective news source,03/25/2019,KM23220,"I was really excited for this podcast to provide unbiased, fact-based news clips for the morning. However, I was quickly disappointed when I listened to leftist ideas, jokes, and constant veiled criticisms of the executive branch.",1
Best Commuter News,03/25/2019,Nikkita2009,I love that this podcasts gives you the run down in the time it takes to get to work. I listen every week day morning and I love that it gives me just the amount of news I need when I am on the run. Keep up the great work.,5
All you need to know in 13 minutes,03/25/2019,Go Ask Perl,A quick and fun way to hear all the news you need to know. I was having trouble with keeping up with the news and felt out of touch. I started listening to this every morning and am comfortable with my level of news knowledge. Thank you.,5
Great,03/01/2019,Qgidbkz,A great way to get quickly caught up on the news before I start my day.,5
Part of the morning routine,03/04/2019,2Kville,"The theme song of Up First has quickly triggered a Pavlovian response in me. When I hear it, I’m spring up out of bed and start my day. It’s a great way to start my day with a taste of the headlines, especially on days when I don’t have time for marathon Morning Edition sessions. Keep up the great work, Up First team!",5
Balanced analysis of the news !,03/05/2019,Samsonic27,I can’t wait to get in my car and start my day listening to this quality summary of the news (and fun too). Please support NPR if you value this podcast too !!,5
Usually Good,03/05/2019,Kaiser Soso,It's often quite good,5
My daily news intake,03/05/2019,Belle03gal,What a great way to keep up with all of the things going on. The hosts do a great job. I listen to this everyday!!,5
Great source,03/05/2019,nayan.p,"Perfect briefing for the morning ride, great updates on the big headlines and great sources too, they do their research",5
"Excellent, short, factual",03/06/2019,Laith N. S.,Nice quick alternative to the daily.,5
Excellent first ten minutes!,03/06/2019,Totte B,This podcast is an excellent way to spend my first ten minutes of the day getting a few updates on some of the bigger political news’s rotisserie of the day.,5
"Like a mini Morning Edition, which is wonderful",03/06/2019,App Trawler,"While making breakfast I have just enough time to hear this carefully selected collection of stories. Not a simple recitation of dramatic headlines, these stories have the depth that I’ve come to expect and rely on from NPR. This is a very respectable addition to NPR’s historically superior news vehicles. Excellent work!",5
Start my day,03/06/2019,pathosandpopcorn,I listen to this podcast first thing in the morning. I just ask my smart speaker to play me the news and my “friends” tell me what is new.,4
Great morning podcast,03/07/2019,AshwiiD,"I love listening to this in the morning as I’m getting ready! I listen to Up First for an overview then the Daily for a deeper dive. I’m glad I didn’t “listen” to other reviews from when it first came out, they don’t ring true for where the podcast is now. I didn’t listen to it at the beginning but it seems that they’ve worked out any of the kinks. Great intro to the mornings news!",5
One sided,03/09/2019,Tim kid,I continue to listen I like to hear both sides of the spectrum,3
Quick roundup,03/11/2019,charlasek,A nice roundup of the news to start your day. Usually three or four topics. Quick enough — I listen while I shower! Don’t expect in-depth coverage... there are other pods for that.,4
March 11 Ethiopian Airline crash,03/11/2019,gatecraher,Certainly there is a better way to express the tragedy than by listing the groups who died in the crash and remarking that the “families are left picking up the pieces.”,1
