Title,Date,User,Body,Rating
Both Sides Now,09/24/2018,GLJ54,"I wanted to like this podcast but find it too lightweight and attempting to please all. I prefer NYT’s The Daily, Stay Tuned with Preet, and The New Yorker Politics.",3
"Want to stay, but can’t",09/25/2018,el grinchero,"I have followed this podcast for years, but am forced to give it up due to its sponsorship from the Southern Poverty Law Center (02AUG2018). While NPR has never claimed to be neutral, it’s new sponsor has shown a disregard for representing the truth. Their labeling of Maajid Nawaz and Ayaan Hirsi Ali as “anti-Muslim extremists” stands out as particularly disgraceful.",4
"Informative, fun, and level headed",09/27/2018,Drewse13,Informative and level headed. Like the jokes and “Can’t let it go” every now and then. Great way to stay informed while living abroad.,5
Mara Liasson is hard to listen to,09/28/2018,Bergerdude22,:/,2
Biased,09/28/2018,Objective News Seeker,"I was hoping to find one objective news source, but unfortunately struck out again. The liberal bias is apparent. I am looking for a news source where I get the objective reporting of the news with as little spin as possible. I know everyone has a perspective, but please at least get some diversity on your panel. If anyone finds a good non biased news source, please let me know.",1
Unsubscribing,09/29/2018,mk92071,"Ok to bad show. Sometimes cringeworthy. Can’t believe we give taxpayer money to NPR.

Update: Been listening for about 3 years, but the show has been consistently bad the last few weeks. I’m unsubbing. It’s just not good commentary and wastes my time. If you ignore the poor commentary, it’s an ok source of news.",1
Wow...,09/29/2018,Dannnny201010,Would it hurt to have someone with a differing view point. This isn’t lean left this is 10 miles to the left.,1
Unfortunately one sided.,09/30/2018,LLSSSTTTTT,The reporters are intelligent and well-spoken but their bias is never masked nor is their dislike of Trump. All of this is fine if it wasn’t being recorded on NPR. Please either hire a non-democrat or at least discuss views other than Democrats. It is insulting to those of us who want intelligent discussion of both sides of every political issue.,2
News Made Fun,10/01/2018,Scam app broken worst,I love hearing the “Politics” — CURRENT Politics explained via Tamara Keith’s familiar wit and the rest of the team’s unique expertise and perspectives. Thanks for making me laugh a bit at the crazy political world of today!,5
Obviously biased,10/03/2018,Elías Ruelas,"I’ve listened to NPR over the past several years because I do find their commentaries thought provoking and interesting. Nevertheless there definitely exists a strong left wing bias. This has been evident during Trump’s election and the Republican primary that preceded it and is now also been especially evident during the Kavanaugh hearings. I will continue to listen to NPR’s commentaries because I like to be aware of various views. But I cannot count on NPR for fairness, objectivity, or, frankly, accurate news.",2
Exactly what you need to start the day,10/03/2018,two_mas,Fantastic people and very concise. You’ll be laughing at their little jokes once you get to know everyone. My favorite politic roundup podcast. :),5
Biased Coverage,10/12/2018,Chipswoody,"I was hoping NPR would take a more neutral stance on issues, but the comments made on most episodes are clearly left leaning.",2
Excellence in Journalism,07/31/2018,Nicky-Nick,Outstanding fact and analysis podcast. Reviewer Tom Thumber is a spammer,5
Love it!,07/31/2018,MegaM00GLE,I can stay up to date with current events without the incessant droning on and on of the talking heads on TV who just repeat the same points and stories over and over. I find the information presented sufficiently analytic and not overly partisan. NPR is one of my most trusted sources for news! I am always excited when a new episode is in my feed.,5
Getting pathetic,08/03/2018,EDCharlie,"I want to hear about politics, not listen to pundits try to crack jokes with each other. Really went downhill over the past couple years I’ve been listening. I go to comedy stations for jokes. The only joke is what this podcast has become.",1
High school politics,08/03/2018,RobertoStorio,"This podcast is like a bunch of highschoolers talking about politics - constant giggling and laughing... Aside from politics they really know little. They apologize when they need to talk about something serious like economics. But then make some remarks based on an article they might have skimmed. If this is the level of NPR reporters then there's no point listening to NPR. There are a few adults who are on regularly (won't mention names), but aside from that the commentary is very often banal and inane. And then to show they're even handed there's always, ""well, to be fair, other presidents also..."" Today in talking about conspiracy theories they resorted to this tactic as if there is an equivalency between the past and the type of conspiracy theorizing coming from the White House itself - with a president who promised Alex Jones that he would be proud of him! I've been listing since the election, but I'm tuning out and going to a more serious podcast.",1
STOP dedicating so much time to Trump,08/04/2018,Oly Hiker Girl,"Seriously, please start covering other news than Trump. There are plenty of other political updates outside of what Trump is tweeting. STOP playing into the trap and cover REAL news. Super disappointed that this has turned into just covering Trump-cast. You are better than this.",1
